employee_id,job_title,department,education_level,location,seniority_level,gender,years_experience,performance_score,salary
13825,Backend Developer,IT,Bachelor,Sfax,Junior,M,14,3.78,9124
13826,ML Engineer,Data,Bachelor,Sfax,Mid,M,12,4.91,9886
13827,Mobile Developer,Data,Bachelor,Ariana,Senior,M,6,3.27,9500
13828,QA Engineer,Data,Bachelor,Sousse,Senior,M,2,4.31,9538
13829,Mobile Developer,Data,Master,Tunis,Junior,M,12,4.36,9100
13830,Mobile Developer,R&D,Master,Ariana,Mid,F,15,3.51,10753
13831,DevOps Engineer,IT,Master,Sfax,Mid,M,0,3.98,8116
13832,Frontend Developer,IT,Bachelor,Sfax,Senior,M,0,3.68,8110
13833,ML Engineer,R&D,Master,Sfax,Senior,M,15,3.21,12444
13834,DevOps Engineer,Data,PhD,Ariana,Junior,M,1,4.39,7311
13835,DevOps Engineer,Data,Bachelor,Nabeul,Junior,M,17,4.26,10371
13836,QA Engineer,IT,Bachelor,Nabeul,Mid,M,17,4.75,11962
13837,Data Scientist,R&D,Bachelor,Nabeul,Mid,M,4,4.05,7557
13838,QA Engineer,Data,Bachelor,Sousse,Junior,M,4,3.47,5284
13839,Data Scientist,Data,Bachelor,Ariana,Junior,F,7,4.29,6342
13840,Data Scientist,Data,Master,Sfax,Mid,M,8,4.05,9137
13841,ML Engineer,Engineering,Bachelor,Sousse,Junior,M,13,4.04,8315
13842,Mobile Developer,R&D,PhD,Nabeul,Junior,F,12,4.62,9975
13843,ML Engineer,Data,Bachelor,Tunis,Junior,M,17,4.78,10457
13844,Frontend Developer,Engineering,Bachelor,Sousse,Junior,F,3,2.95,4776
13845,Data Scientist,R&D,PhD,Sousse,Mid,F,17,3.29,12360
13846,DevOps Engineer,Data,Master,Ariana,Junior,M,19,4.13,10973
13847,Mobile Developer,IT,Bachelor,Sousse,Junior,M,14,3.89,8394
13848,Backend Developer,Engineering,Master,Ariana,Junior,F,6,4.13,6880
13849,Frontend Developer,Engineering,Master,Tunis,Junior,F,12,3.58,8991
13850,ML Engineer,Data,Bachelor,Sfax,Mid,F,1,3.53,5183
13851,QA Engineer,Data,Bachelor,Sfax,Junior,M,8,2.79,5901
13852,Frontend Developer,Engineering,Master,Nabeul,Mid,M,4,4.06,8416
13853,Frontend Developer,IT,Bachelor,Nabeul,Junior,F,0,2.94,3361
13854,Mobile Developer,IT,Bachelor,Tunis,Junior,M,18,4.18,10258
13855,Frontend Developer,R&D,Bachelor,Sfax,Junior,F,19,4.92,9559
13856,Frontend Developer,Data,Bachelor,Nabeul,Junior,M,18,3.14,10068
13857,Backend Developer,IT,Master,Sousse,Mid,F,12,2.86,10811
13858,QA Engineer,R&D,Bachelor,Ariana,Mid,M,5,2.56,7432
13859,QA Engineer,IT,Master,Nabeul,Senior,M,9,3.45,11108
13860,QA Engineer,Data,Bachelor,Tunis,Junior,F,10,3.04,7235
13861,Data Scientist,R&D,Bachelor,Sfax,Junior,M,15,3.73,8810
13862,DevOps Engineer,R&D,Bachelor,Tunis,Junior,M,0,3.81,4368
13863,QA Engineer,R&D,Master,Ariana,Senior,M,18,3.37,13919
13864,Frontend Developer,IT,PhD,Ariana,Junior,F,4,4.37,6535
13865,Frontend Developer,Data,Bachelor,Tunis,Mid,F,5,4.76,7748
13866,QA Engineer,R&D,Bachelor,Nabeul,Junior,M,5,3.03,5383
13867,Mobile Developer,Engineering,Master,Nabeul,Junior,M,4,4.59,7097
13868,QA Engineer,Data,Master,Sfax,Senior,M,5,2.83,9161
13869,Frontend Developer,Engineering,Bachelor,Sfax,Mid,F,12,3.07,8685
13870,Data Scientist,Engineering,Master,Sousse,Senior,M,0,3.9,8888
13871,ML Engineer,R&D,Master,Sousse,Mid,M,0,3.27,7335
13872,ML Engineer,R&D,Bachelor,Sfax,Mid,M,13,2.6,9571
13873,QA Engineer,IT,Bachelor,Sousse,Junior,M,7,3.24,7259
13874,Backend Developer,IT,Bachelor,Tunis,Mid,F,8,4.76,8505
13875,QA Engineer,IT,Master,Nabeul,Junior,M,9,2.94,8078
13876,Mobile Developer,Data,Master,Sousse,Mid,M,5,4.41,9566
13877,QA Engineer,IT,Bachelor,Sousse,Mid,M,8,4.31,9200
13878,ML Engineer,Engineering,Bachelor,Tunis,Senior,F,17,2.77,12154
13879,Frontend Developer,IT,Bachelor,Ariana,Mid,M,14,3.32,10377
13880,QA Engineer,R&D,Master,Sfax,Mid,M,3,2.97,7303
13881,Frontend Developer,IT,Bachelor,Tunis,Junior,M,1,2.56,4868
13882,Frontend Developer,Data,Bachelor,Ariana,Junior,F,5,2.93,5348
13883,Backend Developer,Data,Bachelor,Tunis,Junior,M,16,3.0,8228
13884,Frontend Developer,Engineering,Bachelor,Nabeul,Mid,M,6,2.91,8376
13885,ML Engineer,Data,Bachelor,Tunis,Senior,M,19,2.73,12967
13886,Data Scientist,IT,Bachelor,Tunis,Junior,M,14,3.82,8747
13887,Data Scientist,R&D,Bachelor,Nabeul,Junior,F,1,3.31,3145
13888,DevOps Engineer,Data,Master,Sfax,Mid,M,11,4.77,10962
13889,Mobile Developer,Engineering,Bachelor,Ariana,Senior,F,9,2.97,10588
13890,QA Engineer,IT,Bachelor,Sousse,Mid,M,16,4.01,10871
13891,Mobile Developer,Engineering,Master,Sfax,Junior,M,17,4.75,10228
13892,ML Engineer,Data,Bachelor,Tunis,Senior,M,15,2.62,12068
13893,Frontend Developer,Data,Master,Sousse,Senior,F,9,3.79,10333
13894,Data Scientist,Engineering,Bachelor,Nabeul,Junior,M,7,3.63,6957
13895,Mobile Developer,IT,Bachelor,Sfax,Senior,F,12,4.82,11709
13896,ML Engineer,Data,Bachelor,Ariana,Mid,M,15,4.16,11028
13897,Data Scientist,R&D,Bachelor,Sfax,Junior,M,7,3.37,7695
13898,Frontend Developer,Data,Master,Sfax,Mid,F,11,4.28,10459
13899,Mobile Developer,IT,Bachelor,Sousse,Senior,F,16,3.96,11788
13900,Data Scientist,Data,Bachelor,Nabeul,Mid,M,15,3.37,10610
13901,QA Engineer,Engineering,Bachelor,Nabeul,Junior,F,8,4.46,7364
13902,QA Engineer,Data,Bachelor,Sfax,Senior,M,18,4.17,12523
13903,DevOps Engineer,Data,Bachelor,Nabeul,Junior,M,16,2.51,8554
13904,DevOps Engineer,IT,Bachelor,Sousse,Mid,M,7,4.66,8157
13905,Data Scientist,Engineering,Bachelor,Sousse,Mid,M,11,3.49,9511
13906,ML Engineer,IT,Master,Ariana,Junior,M,8,4.11,8772
13907,QA Engineer,Data,Bachelor,Nabeul,Junior,M,5,3.49,5802
13908,ML Engineer,R&D,Master,Ariana,Senior,F,9,4.7,11744
13909,ML Engineer,Data,Master,Tunis,Mid,F,8,4.13,9551
13910,Data Scientist,IT,Bachelor,Sousse,Mid,M,3,3.95,7683
13911,ML Engineer,R&D,Master,Sfax,Mid,F,10,4.95,10496
13912,QA Engineer,IT,Master,Sousse,Mid,M,5,3.2,7455
13913,Frontend Developer,IT,Bachelor,Tunis,Mid,M,17,2.66,10815
13914,DevOps Engineer,Engineering,PhD,Sfax,Junior,F,3,3.79,6407
13915,Frontend Developer,R&D,Bachelor,Nabeul,Junior,M,11,3.56,7167
13916,ML Engineer,Data,Bachelor,Nabeul,Senior,F,8,3.64,10141
13917,Frontend Developer,IT,Master,Sousse,Mid,M,14,4.05,11517
13918,QA Engineer,Data,Bachelor,Sfax,Junior,M,8,4.04,6276
13919,QA Engineer,Engineering,Bachelor,Sfax,Senior,M,5,3.48,9314
13920,ML Engineer,Engineering,Bachelor,Ariana,Senior,F,10,4.66,11833
13921,Data Scientist,R&D,Master,Tunis,Junior,F,6,4.13,6422
13922,Frontend Developer,Engineering,Master,Nabeul,Senior,F,13,4.72,12919
13923,Data Scientist,Engineering,Master,Sousse,Mid,M,15,4.78,11526
13924,Data Scientist,Data,PhD,Sfax,Junior,M,14,2.92,10546
13925,Backend Developer,Engineering,Bachelor,Nabeul,Junior,F,19,4.2,10279
13926,ML Engineer,Engineering,Bachelor,Sousse,Mid,M,8,3.29,8134
13927,DevOps Engineer,IT,Master,Nabeul,Senior,M,18,4.59,14671
13928,QA Engineer,Engineering,Master,Sousse,Junior,F,11,4.33,7876
13929,QA Engineer,IT,Bachelor,Nabeul,Junior,M,10,3.0,6243
13930,ML Engineer,Engineering,Bachelor,Ariana,Junior,M,7,4.85,7280
13931,Mobile Developer,Engineering,Master,Tunis,Mid,F,2,4.21,7396
13932,Mobile Developer,R&D,PhD,Nabeul,Junior,F,18,4.87,11617
13933,Mobile Developer,R&D,Master,Tunis,Junior,F,2,3.0,4471
13934,DevOps Engineer,IT,Bachelor,Nabeul,Mid,M,2,4.67,7350
13935,QA Engineer,Engineering,PhD,Sfax,Senior,M,5,4.17,12158
13936,ML Engineer,Data,Master,Ariana,Mid,F,10,3.88,10549
13937,QA Engineer,R&D,Bachelor,Ariana,Junior,F,19,4.55,10958
13938,Data Scientist,Data,Master,Tunis,Mid,M,13,4.08,12313
13939,Frontend Developer,R&D,Master,Sfax,Junior,F,1,4.17,5471
13940,Frontend Developer,R&D,PhD,Sousse,Senior,F,11,3.13,10711
13941,QA Engineer,Engineering,Master,Ariana,Senior,M,15,4.54,14248
13942,Backend Developer,R&D,Master,Sfax,Junior,F,2,4.13,5373
13943,DevOps Engineer,Data,Master,Sfax,Junior,M,15,4.61,11265
13944,Mobile Developer,R&D,Bachelor,Tunis,Mid,M,9,3.38,8920
13945,DevOps Engineer,IT,Master,Sfax,Mid,M,19,3.33,13269
13946,DevOps Engineer,Engineering,Master,Sfax,Mid,M,4,2.56,7750
13947,Data Scientist,Engineering,PhD,Sousse,Senior,F,12,4.42,12751
13948,DevOps Engineer,IT,Bachelor,Tunis,Senior,F,11,3.33,11075
13949,Frontend Developer,IT,Master,Tunis,Mid,F,0,3.32,6970
13950,Data Scientist,IT,Bachelor,Sfax,Senior,M,19,4.22,13268
13951,ML Engineer,R&D,Master,Sousse,Senior,M,10,3.13,11504
13952,DevOps Engineer,Engineering,Master,Nabeul,Senior,M,18,4.77,14375
13953,DevOps Engineer,IT,Bachelor,Ariana,Senior,M,14,3.85,12339
13954,ML Engineer,R&D,Bachelor,Tunis,Junior,M,17,4.92,10148
13955,DevOps Engineer,IT,Bachelor,Sousse,Junior,M,15,2.69,8447
13956,ML Engineer,Data,Bachelor,Sousse,Senior,M,6,3.34,9724
13957,Data Scientist,Data,Master,Sfax,Senior,M,9,3.45,11241
13958,Frontend Developer,Engineering,Bachelor,Ariana,Senior,M,15,4.33,12961
13959,ML Engineer,R&D,Bachelor,Tunis,Junior,M,16,3.03,8467
13960,Backend Developer,Data,Bachelor,Nabeul,Mid,F,6,3.44,8496
13961,ML Engineer,Data,Bachelor,Sfax,Junior,M,10,4.78,8121
13962,DevOps Engineer,R&D,Master,Tunis,Mid,M,16,2.79,11735
13963,Mobile Developer,IT,Bachelor,Tunis,Junior,F,4,4.36,5550
13964,Mobile Developer,R&D,Master,Sousse,Junior,F,0,4.26,5230
13965,Data Scientist,IT,Bachelor,Ariana,Junior,F,2,2.83,4877
13966,QA Engineer,Data,Bachelor,Nabeul,Mid,M,15,4.22,11400
13967,Data Scientist,Data,Bachelor,Ariana,Junior,M,14,3.92,8714
13968,QA Engineer,Data,Master,Sousse,Junior,F,3,3.22,4818
13969,Mobile Developer,Engineering,Master,Nabeul,Junior,F,11,3.28,7721
13970,Mobile Developer,Engineering,PhD,Nabeul,Junior,M,0,4.58,6674
13971,ML Engineer,Engineering,Master,Sfax,Senior,M,16,3.08,12832
13972,Frontend Developer,R&D,Bachelor,Nabeul,Junior,M,14,3.78,8062
13973,Backend Developer,Data,Master,Tunis,Junior,M,19,4.2,11557
13974,Data Scientist,Data,PhD,Ariana,Senior,F,19,2.82,14080
13975,DevOps Engineer,R&D,Bachelor,Ariana,Mid,M,9,4.83,10580
13976,QA Engineer,Engineering,Bachelor,Sfax,Mid,F,10,3.15,8548
13977,DevOps Engineer,R&D,Master,Nabeul,Mid,M,17,3.3,11963
13978,Frontend Developer,Engineering,Bachelor,Sousse,Senior,F,1,4.17,8079
13979,QA Engineer,Data,PhD,Tunis,Junior,M,5,2.7,7840
13980,Data Scientist,IT,Bachelor,Sfax,Senior,M,15,4.07,12487
13981,ML Engineer,Engineering,Bachelor,Nabeul,Senior,M,6,4.79,10413
13982,DevOps Engineer,Data,PhD,Sousse,Mid,F,18,3.12,11879
13983,Frontend Developer,Data,Master,Nabeul,Mid,M,11,3.4,10439
13984,Data Scientist,IT,Bachelor,Sfax,Mid,M,17,3.08,10789
13985,Mobile Developer,Data,PhD,Sousse,Junior,F,9,4.55,8337
13986,Mobile Developer,Data,Bachelor,Sousse,Junior,M,6,2.92,5961
13987,Data Scientist,Engineering,Bachelor,Sousse,Senior,F,3,3.37,8855
13988,Data Scientist,Engineering,PhD,Sousse,Mid,F,16,4.0,13104
13989,Data Scientist,IT,Bachelor,Nabeul,Junior,F,16,3.51,8828
13990,QA Engineer,IT,Bachelor,Sousse,Senior,M,3,2.66,8227
13991,Data Scientist,Data,Bachelor,Nabeul,Mid,M,4,4.87,8526
13992,DevOps Engineer,Engineering,Master,Sousse,Junior,F,0,3.34,4866
13993,Frontend Developer,IT,Bachelor,Sousse,Mid,M,18,3.61,11553
13994,QA Engineer,IT,Master,Sfax,Mid,M,10,2.92,9704
13995,Data Scientist,R&D,Master,Nabeul,Junior,F,0,4.66,5893
13996,Backend Developer,IT,Bachelor,Nabeul,Senior,M,7,3.23,10234
13997,Backend Developer,Data,Master,Ariana,Junior,F,3,2.55,5317
13998,Frontend Developer,Engineering,Master,Sfax,Mid,F,14,3.29,12388
13999,Mobile Developer,IT,Bachelor,Nabeul,Junior,F,16,4.96,9967
14000,ML Engineer,R&D,Bachelor,Sfax,Mid,M,17,2.87,9798
14001,ML Engineer,Engineering,Bachelor,Sfax,Junior,M,2,2.58,4505
14002,Mobile Developer,IT,Master,Sfax,Junior,M,17,3.95,10422
14003,QA Engineer,R&D,Master,Tunis,Senior,M,6,3.43,10871
14004,QA Engineer,IT,Bachelor,Nabeul,Junior,M,16,4.49,10566
14005,QA Engineer,Engineering,Bachelor,Sfax,Senior,M,17,4.33,12981
14006,ML Engineer,Engineering,Bachelor,Tunis,Mid,M,19,2.96,12023
14007,Backend Developer,Engineering,Master,Tunis,Senior,M,7,3.91,11212
14008,ML Engineer,Data,Bachelor,Sousse,Mid,F,10,2.58,8483
14009,DevOps Engineer,IT,Master,Sousse,Junior,M,2,3.6,6637
14010,Data Scientist,Data,Bachelor,Nabeul,Junior,M,6,4.29,5907
14011,QA Engineer,Engineering,Master,Sousse,Senior,F,14,3.54,12734
14012,Backend Developer,R&D,Bachelor,Nabeul,Senior,F,9,2.79,10680
14013,Frontend Developer,IT,Master,Tunis,Junior,M,11,2.65,7508
14014,Frontend Developer,Data,Bachelor,Tunis,Mid,F,11,4.63,9727
14015,Data Scientist,IT,Master,Nabeul,Mid,M,18,4.73,13280
14016,Backend Developer,R&D,Bachelor,Sousse,Senior,M,18,3.36,12109
14017,ML Engineer,Data,Bachelor,Sousse,Senior,F,14,2.91,11488
14018,ML Engineer,Engineering,Bachelor,Nabeul,Senior,F,4,4.95,9512
14019,DevOps Engineer,Data,Master,Ariana,Senior,M,12,3.86,13183
14020,DevOps Engineer,IT,Bachelor,Sousse,Senior,F,8,3.69,9699
14021,ML Engineer,IT,Bachelor,Sfax,Junior,F,9,4.35,7191
14022,Frontend Developer,IT,Master,Sousse,Senior,F,7,2.92,9763
14023,QA Engineer,IT,Master,Ariana,Mid,M,8,3.95,9652
14024,Frontend Developer,Engineering,Bachelor,Tunis,Senior,M,5,4.73,9842
14025,DevOps Engineer,Data,Master,Tunis,Mid,M,17,2.56,11275
14026,Data Scientist,Engineering,Bachelor,Tunis,Junior,M,9,4.18,6945
14027,ML Engineer,Engineering,Master,Sousse,Mid,M,14,3.88,11005
14028,DevOps Engineer,Engineering,Master,Tunis,Mid,F,12,4.88,10568
14029,DevOps Engineer,IT,Bachelor,Ariana,Junior,F,10,3.15,6603
14030,QA Engineer,IT,Master,Ariana,Junior,F,1,4.65,5879
14031,ML Engineer,IT,Bachelor,Sousse,Mid,M,7,3.27,6806
14032,QA Engineer,Data,Master,Sfax,Junior,M,17,3.57,10294
14033,ML Engineer,R&D,Master,Sousse,Junior,M,2,3.03,6346
14034,QA Engineer,IT,PhD,Tunis,Junior,M,2,4.66,7699
14035,Frontend Developer,Data,Bachelor,Sousse,Senior,F,6,2.99,8691
14036,Data Scientist,IT,Bachelor,Ariana,Senior,M,17,4.65,14028
14037,Data Scientist,IT,Bachelor,Sousse,Junior,F,8,3.64,6137
14038,ML Engineer,Engineering,PhD,Sousse,Senior,M,17,4.59,15130
14039,Backend Developer,Engineering,Master,Sfax,Mid,M,0,3.16,5829
14040,Mobile Developer,Engineering,Master,Ariana,Junior,F,3,2.83,5801
14041,DevOps Engineer,Data,Bachelor,Nabeul,Junior,M,3,3.89,5682
14042,DevOps Engineer,R&D,Master,Nabeul,Mid,M,16,3.77,11922
14043,ML Engineer,R&D,Master,Ariana,Mid,M,1,3.39,7453
14044,QA Engineer,Data,Master,Nabeul,Senior,F,14,4.16,13742
14045,Backend Developer,IT,Bachelor,Tunis,Mid,F,12,2.74,9403
14046,Frontend Developer,Data,Bachelor,Nabeul,Junior,F,8,4.06,7130
14047,QA Engineer,IT,Master,Tunis,Senior,F,6,3.03,10224
14048,QA Engineer,Data,Master,Ariana,Junior,F,11,2.82,8733
14049,ML Engineer,Data,Bachelor,Nabeul,Mid,F,11,4.77,9677
14050,ML Engineer,Data,Master,Nabeul,Junior,M,13,3.65,8453
14051,DevOps Engineer,R&D,Bachelor,Tunis,Junior,M,14,4.41,9903
14052,ML Engineer,Engineering,Master,Tunis,Mid,M,0,2.72,6558
14053,ML Engineer,Data,Bachelor,Sousse,Junior,F,8,2.64,6239
14054,ML Engineer,R&D,Bachelor,Sfax,Mid,M,15,3.74,11017
14055,DevOps Engineer,Engineering,Bachelor,Nabeul,Junior,M,8,3.29,6382
14056,Frontend Developer,Engineering,Bachelor,Sfax,Mid,F,15,2.51,8973
14057,Frontend Developer,Data,Bachelor,Sfax,Mid,M,1,2.96,6940
14058,Mobile Developer,IT,Master,Nabeul,Junior,F,9,3.05,7931
14059,Mobile Developer,IT,Bachelor,Tunis,Senior,F,17,3.22,12647
14060,ML Engineer,IT,Bachelor,Sousse,Junior,M,12,4.69,8840
14061,Mobile Developer,Data,Bachelor,Ariana,Junior,F,1,3.55,3833
14062,DevOps Engineer,IT,Bachelor,Nabeul,Mid,F,12,4.2,9604
14063,Frontend Developer,R&D,Bachelor,Nabeul,Mid,M,2,2.55,7069
14064,QA Engineer,R&D,Bachelor,Ariana,Mid,F,14,4.53,10121
14065,Frontend Developer,R&D,Master,Sfax,Junior,F,2,3.1,5431
14066,Frontend Developer,R&D,Bachelor,Sousse,Senior,M,9,3.27,10749
14067,DevOps Engineer,Engineering,Master,Sfax,Mid,M,5,2.61,8392
14068,Mobile Developer,R&D,Bachelor,Ariana,Junior,M,13,3.52,7763
14069,QA Engineer,IT,Bachelor,Ariana,Junior,M,8,4.63,7427
14070,DevOps Engineer,Data,Bachelor,Sousse,Senior,M,17,3.45,13280
14071,ML Engineer,IT,Master,Ariana,Mid,F,7,4.77,10413
14072,Data Scientist,R&D,Master,Ariana,Junior,M,5,4.67,7360
14073,Frontend Developer,Engineering,Master,Sousse,Junior,F,14,2.65,8683
14074,Data Scientist,R&D,Bachelor,Nabeul,Junior,M,13,3.26,7553
14075,DevOps Engineer,Data,Master,Sfax,Mid,M,14,4.78,11727
14076,DevOps Engineer,IT,Bachelor,Nabeul,Senior,F,19,2.57,12283
14077,DevOps Engineer,Data,Bachelor,Nabeul,Mid,F,5,4.41,8894
14078,Data Scientist,Data,Master,Sfax,Mid,M,11,4.77,11370
14079,DevOps Engineer,Data,Bachelor,Nabeul,Senior,M,9,4.43,11203
14080,ML Engineer,IT,PhD,Sousse,Mid,F,18,4.36,12086
14081,DevOps Engineer,R&D,Bachelor,Sfax,Mid,M,7,4.61,9149
14082,Backend Developer,Data,PhD,Tunis,Junior,M,4,4.16,7767
14083,Mobile Developer,IT,Master,Nabeul,Mid,M,9,3.56,9664
14084,Data Scientist,Engineering,Master,Ariana,Mid,F,10,2.66,9186
14085,Backend Developer,IT,Bachelor,Sfax,Junior,M,19,4.47,11379
14086,DevOps Engineer,Engineering,Bachelor,Tunis,Senior,M,13,4.76,12932
14087,ML Engineer,IT,PhD,Ariana,Senior,M,13,3.78,12976
14088,Frontend Developer,R&D,Bachelor,Tunis,Mid,F,1,3.83,7462
14089,QA Engineer,Data,Master,Nabeul,Mid,M,16,3.51,11313
14090,Mobile Developer,R&D,PhD,Ariana,Mid,M,14,4.64,13280
14091,QA Engineer,IT,Bachelor,Nabeul,Junior,M,2,2.54,4294
14092,DevOps Engineer,Data,Master,Ariana,Junior,M,2,4.06,6217
14093,Mobile Developer,Engineering,Master,Sfax,Senior,F,2,4.77,8727
14094,Mobile Developer,IT,Bachelor,Sousse,Mid,F,2,2.76,6441
14095,ML Engineer,Data,Bachelor,Sousse,Senior,F,17,4.9,12273
14096,Mobile Developer,Engineering,Bachelor,Tunis,Junior,F,5,4.92,6509
14097,Data Scientist,Engineering,Bachelor,Ariana,Mid,F,13,4.82,10173
14098,Backend Developer,R&D,Master,Nabeul,Mid,M,2,3.66,7661
14099,Backend Developer,IT,Bachelor,Sfax,Mid,F,0,3.46,6199
14100,Backend Developer,Engineering,PhD,Sfax,Senior,M,9,4.26,12972
14101,Data Scientist,Data,Bachelor,Sfax,Senior,F,12,3.3,11629
14102,QA Engineer,Engineering,Master,Sousse,Junior,M,8,2.67,6623
14103,ML Engineer,Engineering,Master,Nabeul,Junior,F,1,4.75,5836
14104,Mobile Developer,R&D,Bachelor,Sfax,Junior,M,9,4.09,7445
14105,Data Scientist,R&D,Bachelor,Sfax,Mid,F,11,3.02,9142
14106,Backend Developer,Data,Master,Tunis,Junior,F,18,2.55,9833
14107,DevOps Engineer,R&D,Master,Ariana,Mid,F,2,4.31,7408
14108,Frontend Developer,Engineering,Bachelor,Ariana,Mid,F,18,4.63,12287
14109,Mobile Developer,Engineering,Bachelor,Ariana,Mid,M,0,3.51,6635
14110,Data Scientist,R&D,Bachelor,Tunis,Senior,M,14,2.7,12499
14111,Data Scientist,Engineering,Bachelor,Sousse,Mid,F,12,4.12,9884
14112,ML Engineer,Engineering,Master,Tunis,Mid,F,6,3.24,7360
14113,ML Engineer,Data,Master,Sfax,Junior,M,1,2.86,4941
14114,Data Scientist,R&D,Bachelor,Nabeul,Mid,M,19,3.78,11818
14115,Backend Developer,Engineering,PhD,Sfax,Mid,M,10,3.7,10412
14116,Frontend Developer,R&D,Bachelor,Sfax,Mid,M,15,3.79,10343
14117,Mobile Developer,Data,Master,Nabeul,Senior,M,13,4.56,14100
14118,ML Engineer,R&D,Bachelor,Ariana,Senior,M,14,3.71,11535
14119,Mobile Developer,Engineering,Bachelor,Tunis,Senior,M,19,4.75,13867
14120,Backend Developer,R&D,Bachelor,Sousse,Junior,M,18,4.6,10303
14121,Mobile Developer,Engineering,Bachelor,Sfax,Mid,M,6,4.13,7793
14122,DevOps Engineer,Engineering,Master,Sfax,Junior,M,8,2.64,7110
14123,ML Engineer,Engineering,Master,Sousse,Junior,M,3,4.66,5721
14124,Backend Developer,Data,Bachelor,Tunis,Junior,F,5,4.76,6042
14125,Backend Developer,R&D,Master,Sfax,Junior,M,9,3.44,7352
14126,Frontend Developer,Data,Bachelor,Sousse,Junior,F,2,3.82,4807
14127,Frontend Developer,R&D,Master,Sfax,Mid,F,0,3.2,6632
14128,DevOps Engineer,Data,Bachelor,Ariana,Senior,M,5,2.54,9671
14129,Backend Developer,IT,Bachelor,Ariana,Junior,M,4,3.7,5549
14130,QA Engineer,Engineering,Bachelor,Sfax,Senior,M,14,2.82,12739
14131,Backend Developer,Engineering,Master,Sfax,Junior,M,10,2.96,8034
14132,Frontend Developer,Data,Master,Ariana,Junior,M,19,3.7,10383
14133,QA Engineer,IT,Bachelor,Sfax,Mid,M,12,4.67,10496
14134,ML Engineer,Engineering,Bachelor,Tunis,Mid,F,5,4.61,8653
14135,ML Engineer,R&D,Bachelor,Tunis,Junior,M,4,4.91,5986
14136,Mobile Developer,Data,Master,Nabeul,Junior,F,1,3.71,6391
14137,Data Scientist,Engineering,Master,Tunis,Mid,M,16,3.88,12180
14138,Frontend Developer,Engineering,Bachelor,Sfax,Junior,F,11,4.56,7315
14139,Data Scientist,Data,Bachelor,Sfax,Mid,M,11,4.25,9656
14140,QA Engineer,Data,Master,Sousse,Mid,M,13,2.96,10360
14141,Frontend Developer,R&D,Bachelor,Tunis,Junior,M,6,3.5,6859
14142,DevOps Engineer,R&D,Bachelor,Ariana,Senior,F,13,4.82,11501
14143,Backend Developer,Engineering,Bachelor,Ariana,Junior,M,6,2.87,6728
14144,DevOps Engineer,Engineering,Bachelor,Nabeul,Mid,F,8,3.02,8571
14145,QA Engineer,Data,Bachelor,Sousse,Senior,F,13,3.5,12197
14146,Frontend Developer,Engineering,Master,Ariana,Senior,F,16,4.85,13776
14147,QA Engineer,Engineering,Bachelor,Nabeul,Mid,M,16,2.78,11126
14148,Backend Developer,Data,Master,Tunis,Mid,F,12,4.18,10438
14149,ML Engineer,Engineering,Bachelor,Sousse,Junior,F,17,2.83,9127
14150,ML Engineer,Engineering,Master,Sousse,Mid,M,18,3.81,12479
14151,QA Engineer,IT,Master,Sfax,Mid,M,16,3.84,12792
14152,Data Scientist,R&D,Master,Tunis,Mid,F,5,2.61,7869
14153,Frontend Developer,Data,Bachelor,Sousse,Senior,F,11,4.89,11147
14154,Frontend Developer,IT,Bachelor,Nabeul,Junior,M,5,4.52,7342
14155,ML Engineer,R&D,Bachelor,Ariana,Senior,F,2,3.26,8257
14156,Mobile Developer,R&D,Master,Tunis,Senior,M,14,2.83,12208
14157,DevOps Engineer,R&D,Bachelor,Tunis,Mid,M,2,3.36,6615
14158,Mobile Developer,IT,PhD,Sousse,Mid,M,14,4.74,12081
14159,Backend Developer,IT,PhD,Sousse,Junior,M,0,2.83,5040
14160,DevOps Engineer,R&D,Bachelor,Sousse,Senior,F,2,3.37,8002
14161,DevOps Engineer,Engineering,PhD,Nabeul,Junior,M,4,3.74,7479
14162,QA Engineer,Engineering,Bachelor,Sfax,Mid,M,13,2.58,9368
14163,ML Engineer,IT,Bachelor,Sousse,Mid,M,3,3.17,5192
14164,Mobile Developer,IT,Bachelor,Sfax,Senior,M,8,3.99,9865
14165,Mobile Developer,IT,Master,Sfax,Senior,F,17,3.31,13650
14166,ML Engineer,R&D,Bachelor,Tunis,Mid,F,9,4.68,9136
14167,Mobile Developer,Engineering,PhD,Ariana,Junior,M,7,4.84,7969
14168,ML Engineer,IT,Bachelor,Ariana,Junior,F,12,3.6,7462
14169,QA Engineer,IT,Bachelor,Nabeul,Junior,M,1,3.83,5148
14170,Data Scientist,Data,Master,Nabeul,Senior,F,19,4.08,14641
14171,DevOps Engineer,R&D,Bachelor,Ariana,Mid,F,19,4.16,11364
14172,QA Engineer,Data,Bachelor,Ariana,Senior,M,6,2.66,9660
14173,Frontend Developer,Engineering,Master,Tunis,Mid,F,10,2.63,9135
14174,Backend Developer,Data,Bachelor,Tunis,Mid,M,4,4.66,7997
14175,Data Scientist,Data,Bachelor,Ariana,Junior,M,17,3.05,9574
14176,Frontend Developer,Data,Bachelor,Sousse,Junior,M,7,3.96,6365
14177,DevOps Engineer,R&D,Bachelor,Sousse,Junior,F,9,4.06,7526
14178,Mobile Developer,Engineering,PhD,Tunis,Mid,M,1,2.91,7309
14179,ML Engineer,Data,Master,Sfax,Junior,F,2,4.4,5791
